CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST-13390,Female,0,No,Yes,34,Yes,DSL,One year,Bank transfer (automatic),Yes,46.13,1557.37,No
CUST-14108,Female,1,Yes,Yes,6,No,Fiber optic,Two year,Bank transfer (automatic),No,109.34,655.57,Yes
CUST-14662,Male,0,No,No,61,Yes,Fiber optic,One year,Electronic check,No,65.79,4034.91,No
CUST-14334,Female,1,No,No,7,No,No,One year,Bank transfer (automatic),Yes,18.0,128.13,No
CUST-12885,Male,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,113.38,5992.39,Yes
CUST-13643,Female,1,No,No,71,Yes,No,One year,Bank transfer (automatic),Yes,38.56,2745.96,Yes
CUST-11748,Male,0,Yes,No,51,Yes,DSL,One year,Credit card (automatic),No,46.65,2405.56,No
CUST-11163,Female,0,No,No,32,Yes,No,One year,Credit card (automatic),Yes,40.05,1270.07,No
CUST-10700,Female,0,Yes,Yes,4,Yes,DSL,Month-to-month,Credit card (automatic),No,44.65,161.62,No
CUST-12633,Female,0,Yes,Yes,30,Yes,No,Month-to-month,Credit card (automatic),Yes,26.14,763.51,No
CUST-11893,Male,0,No,No,21,No,Fiber optic,Two year,Credit card (automatic),Yes,65.24,1377.23,No
CUST-14876,Female,0,Yes,No,67,Yes,DSL,Month-to-month,Mailed check,Yes,78.8,5293.48,No
CUST-14831,Male,1,No,No,0,No,No,One year,Credit card (automatic),Yes,35.75,0.0,No
CUST-11228,Female,0,Yes,Yes,10,Yes,No,Month-to-month,Mailed check,Yes,46.5,460.39,No
CUST-10207,Female,0,No,No,31,Yes,No,Month-to-month,Bank transfer (automatic),Yes,18.0,552.91,No
CUST-12425,Male,0,Yes,Yes,30,No,Fiber optic,Month-to-month,Electronic check,No,74.64,2257.32,Yes
CUST-13006,Female,0,Yes,No,35,Yes,No,Month-to-month,Credit card (automatic),No,21.52,790.07,No
CUST-14055,Male,0,No,No,8,Yes,DSL,One year,Electronic check,Yes,47.54,388.3,No
CUST-14886,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,92.67,509.04,Yes
CUST-13356,Female,0,No,No,0,Yes,DSL,Month-to-month,Electronic check,No,56.6,8.11,Yes
CUST-11542,Female,0,No,No,49,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,80.38,3907.21,No
CUST-14215,Male,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,95.79,2596.11,No
CUST-10453,Female,0,Yes,Yes,53,Yes,No,Month-to-month,Bank transfer (automatic),No,27.2,1477.75,No
CUST-12226,Male,1,No,No,62,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,92.88,5745.02,Yes
CUST-10358,Male,0,Yes,No,4,Yes,DSL,Month-to-month,Mailed check,No,67.56,269.43,Yes
CUST-14659,Female,0,Yes,Yes,46,Yes,No,One year,Electronic check,Yes,18.0,820.56,No
CUST-10387,Male,0,Yes,No,53,Yes,DSL,One year,Credit card (automatic),No,58.44,3058.1,Yes
CUST-12645,Male,1,No,No,29,Yes,DSL,Two year,Mailed check,Yes,43.43,1273.03,No
CUST-11876,Male,0,No,No,48,Yes,Fiber optic,Month-to-month,Electronic check,No,84.52,4075.64,Yes
CUST-10188,Male,0,Yes,No,56,Yes,No,Month-to-month,Credit card (automatic),Yes,37.08,2078.89,No
CUST-14911,Male,0,No,No,23,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,83.04,1916.28,Yes
CUST-13616,Male,0,No,No,64,Yes,No,Month-to-month,Electronic check,No,28.83,1867.05,Yes
CUST-14555,Female,0,No,Yes,41,Yes,Fiber optic,One year,Credit card (automatic),Yes,110.02,4508.88,Yes
CUST-13922,Female,0,No,Yes,6,Yes,Fiber optic,Month-to-month,Mailed check,No,53.82,322.81,No
CUST-11523,Male,0,Yes,Yes,41,Yes,DSL,One year,Mailed check,Yes,63.59,2570.79,No
CUST-14083,Male,0,No,No,27,Yes,DSL,Two year,Electronic check,Yes,39.13,1069.72,Yes
CUST-11257,Male,0,Yes,No,47,No,No,One year,Credit card (automatic),Yes,36.37,1689.49,No
CUST-13234,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Mailed check,Yes,54.24,326.78,Yes
CUST-14858,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Electronic check,Yes,75.28,4514.37,No
CUST-12878,Male,0,No,No,5,Yes,DSL,One year,Bank transfer (automatic),Yes,39.3,196.79,No
CUST-13550,Male,0,Yes,No,36,Yes,No,Month-to-month,Mailed check,Yes,33.93,1202.39,Yes
CUST-13480,Female,0,No,No,51,Yes,No,One year,Mailed check,Yes,27.25,1402.59,Yes
CUST-11837,Female,1,No,No,44,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,93.96,4142.38,No
CUST-10760,Female,0,Yes,No,69,Yes,DSL,Two year,Bank transfer (automatic),Yes,51.73,3545.65,No
CUST-11845,Male,0,No,Yes,54,Yes,Fiber optic,Two year,Credit card (automatic),Yes,100.3,5395.76,No
CUST-14460,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,109.04,1646.2,Yes
CUST-12167,Male,0,Yes,No,4,Yes,DSL,One year,Mailed check,No,51.48,221.32,No
CUST-13782,Female,0,No,No,5,Yes,No,Month-to-month,Credit card (automatic),Yes,19.18,139.26,No
CUST-10325,Female,1,No,Yes,48,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,86.18,4129.16,Yes
CUST-14138,Male,0,No,No,8,Yes,No,Month-to-month,Electronic check,No,18.0,79.07,Yes
CUST-11286,Female,0,No,No,39,No,Fiber optic,One year,Bank transfer (automatic),No,93.25,3661.02,No
CUST-13952,Female,0,Yes,Yes,41,Yes,DSL,Two year,Mailed check,Yes,50.19,2047.9,No
CUST-14420,Female,1,No,No,0,Yes,DSL,Month-to-month,Credit card (automatic),Yes,63.33,0.0,Yes
CUST-10054,Male,0,No,No,4,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,51.37,182.6,No
CUST-14096,Male,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,79.76,233.94,No
CUST-12586,Female,0,No,No,55,Yes,Fiber optic,One year,Credit card (automatic),Yes,95.31,5270.95,Yes
CUST-13368,Male,0,No,No,52,Yes,Fiber optic,Two year,Mailed check,No,58.52,3021.77,No
CUST-12471,Female,1,No,No,36,No,No,Month-to-month,Electronic check,Yes,30.02,1070.46,Yes
CUST-14015,Female,0,No,No,36,Yes,DSL,Two year,Credit card (automatic),Yes,64.37,2324.12,No
CUST-11539,Male,0,Yes,Yes,47,Yes,DSL,One year,Bank transfer (automatic),Yes,52.48,2514.72,No
CUST-14009,Female,0,Yes,Yes,40,Yes,Fiber optic,Two year,Mailed check,No,74.18,2992.36,No
CUST-13378,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,79.12,2859.0,Yes
CUST-13083,Male,0,No,No,46,Yes,No,Month-to-month,Mailed check,Yes,19.54,910.45,No
CUST-13369,Male,0,Yes,No,50,Yes,DSL,Month-to-month,Credit card (automatic),Yes,51.96,2579.51,Yes
CUST-12242,Male,0,No,No,7,Yes,DSL,One year,Electronic check,Yes,54.37,352.99,No
CUST-13364,Female,0,Yes,No,67,Yes,DSL,Month-to-month,Electronic check,No,54.16,3653.77,Yes
CUST-10732,Male,0,No,No,68,No,Fiber optic,One year,Bank transfer (automatic),Yes,94.06,6398.22,Yes
CUST-10210,Male,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Mailed check,Yes,91.55,3567.01,No
CUST-13106,Female,1,No,No,22,Yes,DSL,Two year,Electronic check,Yes,33.27,746.29,Yes
CUST-13582,Female,0,Yes,Yes,18,Yes,Fiber optic,Two year,Credit card (automatic),Yes,49.42,889.5600000000001,Yes
CUST-10446,Male,0,No,No,51,No,Fiber optic,Month-to-month,Mailed check,No,87.98,4458.78,No
CUST-11166,Male,0,No,No,46,Yes,DSL,Month-to-month,Mailed check,Yes,65.85,3062.32,No
CUST-14428,Male,0,Yes,Yes,64,Yes,DSL,Month-to-month,Bank transfer (automatic),No,65.0,4193.97,Yes
CUST-12557,Male,0,No,No,6,Yes,Fiber optic,One year,Electronic check,No,81.47,527.96,Yes
CUST-12276,Female,0,No,Yes,21,Yes,Fiber optic,One year,Mailed check,No,109.52,2336.18,No
CUST-13992,Female,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Electronic check,No,77.47,3111.61,Yes
CUST-14007,Female,1,Yes,No,31,Yes,Fiber optic,Month-to-month,Electronic check,No,89.89,2750.58,Yes
CUST-12785,Female,0,Yes,No,57,No,DSL,One year,Mailed check,Yes,50.22,2850.93,No
CUST-11310,Male,0,Yes,No,47,Yes,DSL,Month-to-month,Bank transfer (automatic),No,48.44,2250.61,No
CUST-12841,Male,1,No,No,58,Yes,DSL,Two year,Mailed check,No,45.26,2642.21,No
CUST-11128,Female,0,Yes,No,39,Yes,DSL,One year,Mailed check,No,60.59,2375.56,No
CUST-11781,Female,0,No,No,60,Yes,DSL,One year,Credit card (automatic),No,56.07,3375.05,Yes
CUST-10638,Female,0,No,No,26,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,77.84,2020.14,No
CUST-11143,Male,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Electronic check,Yes,82.58,3637.18,No
CUST-13283,Female,0,No,No,43,Yes,Fiber optic,Month-to-month,Electronic check,No,79.71,3444.47,No
CUST-10723,Male,0,No,No,55,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,94.81,5217.24,No
CUST-13534,Female,0,No,No,57,Yes,Fiber optic,Month-to-month,Mailed check,No,120.0,6844.36,Yes
CUST-12271,Male,0,Yes,No,51,Yes,No,One year,Credit card (automatic),Yes,26.68,1380.06,No
CUST-14139,Female,0,Yes,No,39,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,98.02,3840.4,Yes
CUST-12246,Male,0,No,No,57,Yes,DSL,One year,Credit card (automatic),No,57.68,3282.85,No
CUST-13997,Female,0,Yes,Yes,3,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,91.03,274.77,Yes
CUST-13408,Female,0,No,Yes,72,Yes,Fiber optic,Two year,Electronic check,Yes,88.5,6371.01,Yes
CUST-14869,Female,1,No,Yes,0,Yes,Fiber optic,One year,Electronic check,Yes,94.29,0.0,No
CUST-12496,Female,0,No,Yes,11,Yes,DSL,Month-to-month,Bank transfer (automatic),No,69.18,768.67,Yes
CUST-10531,Female,0,No,No,49,No,No,One year,Mailed check,No,31.78,1564.84,No
CUST-12346,Male,1,No,No,68,Yes,Fiber optic,Month-to-month,Mailed check,No,78.12,5300.03,No
CUST-13714,Male,0,No,No,48,Yes,Fiber optic,Month-to-month,Electronic check,No,57.03,2759.1,Yes
CUST-14293,Male,0,Yes,No,12,Yes,Fiber optic,Month-to-month,Electronic check,No,66.55,808.94,Yes
CUST-13126,Female,0,No,No,10,Yes,DSL,Month-to-month,Credit card (automatic),No,41.94,449.47,No
CUST-11537,Female,0,No,No,61,Yes,DSL,Month-to-month,Mailed check,Yes,56.35,3429.73,Yes
CUST-11700,Male,1,No,No,22,Yes,Fiber optic,Two year,Credit card (automatic),No,95.47,2138.12,No
CUST-10831,Male,0,No,No,53,Yes,DSL,Month-to-month,Bank transfer (automatic),No,67.14,3551.14,No
CUST-10187,Male,0,Yes,Yes,16,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,42.0,663.75,Yes
CUST-11334,Female,0,No,No,21,No,Fiber optic,One year,Credit card (automatic),Yes,73.65,1506.76,No
CUST-12132,Female,0,Yes,Yes,56,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,66.56,3736.1,No
CUST-11167,Female,0,Yes,Yes,34,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,45.52,1548.51,Yes
CUST-10221,Male,0,No,Yes,35,Yes,DSL,Month-to-month,Bank transfer (automatic),No,57.35,1986.44,No
CUST-11313,Male,0,Yes,Yes,34,No,Fiber optic,One year,Electronic check,Yes,79.03,2697.19,No
CUST-10305,Male,1,Yes,No,3,Yes,Fiber optic,Month-to-month,Electronic check,Yes,79.41,234.26,Yes
CUST-14841,Male,0,Yes,No,56,Yes,DSL,Two year,Mailed check,No,52.2,2922.34,No
CUST-12518,Female,0,Yes,Yes,17,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,43.23,771.43,No
CUST-14759,Female,0,No,No,23,No,DSL,Two year,Bank transfer (automatic),Yes,74.91,1708.14,No
CUST-14691,Male,0,Yes,No,5,Yes,No,One year,Credit card (automatic),Yes,31.48,160.57,No
CUST-13112,Female,0,Yes,Yes,66,No,DSL,Month-to-month,Credit card (automatic),Yes,45.96,3033.36,No
CUST-11118,Male,0,Yes,Yes,44,Yes,No,Month-to-month,Credit card (automatic),Yes,26.86,1175.28,No
CUST-13654,Female,0,No,No,4,Yes,DSL,Month-to-month,Mailed check,Yes,69.04,263.21,Yes
CUST-14159,Male,0,Yes,Yes,22,Yes,DSL,Two year,Bank transfer (automatic),No,62.91,1384.02,No
CUST-11495,Male,0,No,No,11,Yes,DSL,Two year,Electronic check,No,60.28,671.15,Yes
CUST-12544,Female,0,No,No,60,Yes,DSL,Month-to-month,Mailed check,Yes,60.63,3639.31,No
CUST-11374,Male,0,No,No,4,Yes,DSL,Month-to-month,Mailed check,Yes,61.01,236.39,Yes
CUST-14887,Male,1,Yes,No,63,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,52.89,3337.7,No
CUST-11227,Female,0,Yes,No,11,No,Fiber optic,Month-to-month,Credit card (automatic),No,115.3,1281.6,Yes
CUST-14327,Female,0,No,Yes,52,Yes,Fiber optic,Month-to-month,Mailed check,Yes,75.86,3933.26,No
CUST-14892,Female,0,No,No,28,Yes,DSL,Month-to-month,Mailed check,No,52.95,1486.56,Yes
CUST-13423,Male,0,Yes,No,22,No,No,Month-to-month,Credit card (automatic),Yes,21.43,474.23,No
CUST-14714,Female,0,No,No,30,Yes,No,Month-to-month,Credit card (automatic),No,20.0,550.67,No
CUST-14177,Male,0,No,No,60,Yes,No,Month-to-month,Credit card (automatic),No,18.0,1068.13,Yes
CUST-11058,Female,0,No,Yes,71,Yes,No,Month-to-month,Mailed check,No,19.91,1411.43,No
CUST-12142,Female,1,Yes,No,52,Yes,No,Month-to-month,Mailed check,Yes,18.0,924.82,No
CUST-10183,Male,0,No,Yes,22,No,Fiber optic,One year,Bank transfer (automatic),Yes,75.78,1670.84,No
CUST-12161,Male,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,91.86,778.82,Yes
CUST-12347,Female,0,Yes,No,17,Yes,DSL,Two year,Mailed check,Yes,79.03,1369.34,No
CUST-10650,Male,0,No,Yes,47,Yes,Fiber optic,Two year,Electronic check,Yes,77.02,3630.97,Yes
CUST-12862,Male,0,No,Yes,54,Yes,Fiber optic,One year,Credit card (automatic),Yes,65.88,3557.35,No
CUST-11521,Male,0,No,Yes,38,Yes,DSL,One year,Credit card (automatic),Yes,70.07,2690.28,Yes
CUST-12543,Female,0,No,No,54,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,105.9,5713.27,No
CUST-14553,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Mailed check,Yes,92.38,829.01,Yes
CUST-13306,Female,0,Yes,Yes,4,Yes,Fiber optic,Month-to-month,Electronic check,Yes,111.7,469.65,No
CUST-13491,Male,0,No,No,66,Yes,Fiber optic,Two year,Electronic check,No,92.11,6069.15,No
CUST-12077,Male,0,No,No,55,Yes,Fiber optic,Month-to-month,Mailed check,No,87.61,4843.7,Yes
CUST-13444,Female,1,Yes,Yes,29,No,Fiber optic,One year,Mailed check,Yes,78.76,2290.54,No
CUST-11391,Female,0,No,No,62,Yes,Fiber optic,Two year,Mailed check,No,84.18,5215.86,No
CUST-12531,Female,0,No,No,24,Yes,DSL,Two year,Electronic check,Yes,45.63,1095.1200000000001,Yes
CUST-12123,Male,0,No,No,47,Yes,Fiber optic,One year,Bank transfer (automatic),No,84.98,4018.24,Yes
CUST-13276,Male,0,Yes,No,28,Yes,DSL,Two year,Credit card (automatic),No,58.69,1622.51,No
CUST-14111,Female,0,Yes,No,26,Yes,DSL,One year,Mailed check,Yes,32.02,869.77,No
CUST-11608,Female,1,Yes,No,28,Yes,No,Two year,Mailed check,Yes,27.05,751.53,No
CUST-14833,Female,0,No,No,45,Yes,DSL,Month-to-month,Mailed check,Yes,48.17,2216.96,No
CUST-12635,Female,0,Yes,Yes,23,Yes,No,Month-to-month,Credit card (automatic),No,19.23,442.54,No
CUST-10786,Male,0,Yes,No,53,Yes,DSL,One year,Electronic check,Yes,35.18,1840.79,No
CUST-12855,Male,0,Yes,No,1,Yes,DSL,One year,Mailed check,Yes,62.59,56.56,No
CUST-14250,Male,0,No,No,48,Yes,No,Two year,Electronic check,No,34.95,1726.96,No
CUST-13981,Male,0,Yes,No,59,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,84.44,4987.11,Yes
CUST-14254,Female,0,Yes,No,61,Yes,No,Two year,Credit card (automatic),Yes,18.0,1053.87,No
CUST-14769,Male,0,Yes,No,35,Yes,Fiber optic,Two year,Mailed check,Yes,78.96,2752.19,No
CUST-14850,Male,0,No,No,67,Yes,No,Month-to-month,Credit card (automatic),No,25.1,1654.87,Yes
CUST-14722,Female,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Electronic check,No,66.14,1014.51,No
CUST-12017,Female,1,No,No,46,Yes,Fiber optic,One year,Electronic check,Yes,89.25,4122.69,Yes
CUST-10229,Male,0,No,No,0,Yes,DSL,One year,Credit card (automatic),Yes,68.72,0.0,No
CUST-11178,Male,0,No,No,48,Yes,No,Month-to-month,Credit card (automatic),No,19.81,947.2,Yes
CUST-13596,Female,0,No,No,27,Yes,DSL,Month-to-month,Credit card (automatic),Yes,49.61,1320.11,Yes
CUST-11683,Male,0,No,No,51,Yes,No,Month-to-month,Electronic check,Yes,20.9,1036.76,No
CUST-12743,Male,1,Yes,No,27,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),No,84.12,2268.34,Yes
CUST-13001,Female,0,Yes,No,25,Yes,DSL,Two year,Mailed check,No,42.51,1045.27,Yes
CUST-13987,Male,0,Yes,No,28,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,86.27,2404.56,Yes
CUST-10674,Female,0,No,Yes,0,Yes,DSL,One year,Mailed check,Yes,58.27,8.53,No
CUST-11196,Female,1,No,No,18,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,70.6,1257.57,No
CUST-14809,Female,0,No,Yes,15,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,108.85,1671.96,No
CUST-10921,Male,0,Yes,Yes,49,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,69.46,3402.51,No
CUST-12253,Female,0,No,No,2,Yes,No,Month-to-month,Electronic check,Yes,31.31,43.0,Yes
CUST-14620,Male,1,Yes,Yes,17,Yes,DSL,One year,Mailed check,Yes,52.05,890.49,No
CUST-13557,Male,0,No,No,59,Yes,Fiber optic,One year,Credit card (automatic),No,67.53,3996.44,No
CUST-10567,Female,1,Yes,No,51,No,No,Two year,Electronic check,Yes,24.61,1221.29,No
CUST-10631,Female,0,No,Yes,18,No,Fiber optic,Two year,Mailed check,No,81.91,1507.23,Yes
CUST-14051,Female,0,No,No,72,Yes,Fiber optic,Two year,Bank transfer (automatic),No,98.32,7023.27,No
CUST-14350,Female,0,Yes,No,29,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,62.2,1789.68,Yes
CUST-14894,Male,0,No,No,33,Yes,DSL,One year,Credit card (automatic),Yes,68.13,2262.36,No
CUST-11499,Male,0,No,No,44,Yes,Fiber optic,Month-to-month,Mailed check,Yes,71.34,3123.82,No
CUST-13600,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,Mailed check,No,92.37,2292.73,Yes
CUST-13820,Male,0,No,No,3,Yes,DSL,One year,Bank transfer (automatic),No,62.6,169.39,No
CUST-12420,Male,1,Yes,No,10,No,No,Two year,Mailed check,Yes,18.0,167.59,Yes
CUST-10840,Male,1,No,No,42,Yes,Fiber optic,Two year,Bank transfer (automatic),Yes,74.5,3106.77,No
CUST-14352,Male,1,No,No,52,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,94.02,4882.81,Yes
CUST-13639,Male,0,No,Yes,53,Yes,No,One year,Bank transfer (automatic),No,22.2,1179.07,No
CUST-14603,Female,0,No,No,38,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,96.4,3635.52,Yes
CUST-13381,Female,0,Yes,No,32,Yes,DSL,Month-to-month,Mailed check,No,64.33,2058.18,Yes
CUST-10759,Male,1,No,Yes,5,Yes,DSL,Month-to-month,Mailed check,Yes,50.66,270.12,Yes
CUST-14193,Male,0,No,Yes,46,Yes,DSL,Month-to-month,Electronic check,Yes,52.77,2396.51,No
CUST-12903,Female,0,Yes,Yes,64,Yes,DSL,Month-to-month,Bank transfer (automatic),Yes,29.74,1942.15,No
CUST-12961,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Electronic check,Yes,93.19,261.8,Yes
CUST-13963,Male,0,Yes,No,63,Yes,DSL,Two year,Electronic check,No,62.54,3940.76,No
CUST-10664,Male,0,Yes,No,39,Yes,DSL,One year,Credit card (automatic),No,55.93,2200.9,Yes
CUST-14881,Male,0,No,No,18,Yes,Fiber optic,Two year,Mailed check,No,79.93,1435.74,No
CUST-11720,Female,0,Yes,No,61,Yes,No,Month-to-month,Mailed check,Yes,18.47,1093.03,Yes
CUST-12087,Male,0,Yes,Yes,72,Yes,Fiber optic,Month-to-month,Mailed check,No,81.24,5875.25,No
CUST-10940,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,86.14,862.99,Yes
CUST-13271,Male,0,No,Yes,63,Yes,Fiber optic,One year,Bank transfer (automatic),No,80.51,5070.66,No
CUST-12766,Female,0,Yes,Yes,35,Yes,Fiber optic,One year,Electronic check,No,89.5,3102.97,Yes
CUST-14551,Male,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Electronic check,Yes,84.16,4489.77,Yes
CUST-12880,Female,0,No,No,64,Yes,Fiber optic,One year,Electronic check,Yes,120.0,7683.78,Yes
CUST-12173,Female,0,Yes,No,16,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,93.2,1491.36,Yes
CUST-12509,Female,0,No,Yes,35,Yes,Fiber optic,One year,Electronic check,Yes,104.45,3642.1,Yes
CUST-13131,Male,0,No,No,46,No,DSL,Month-to-month,Electronic check,Yes,59.48,2757.45,Yes
CUST-13496,Female,0,No,No,35,Yes,Fiber optic,Two year,Mailed check,Yes,83.67,2892.18,No
CUST-14248,Male,1,Yes,No,70,Yes,Fiber optic,Two year,Electronic check,Yes,107.3,7489.76,Yes
CUST-14984,Female,0,No,No,42,No,DSL,Month-to-month,Mailed check,Yes,52.3,2191.28,No
CUST-10171,Male,0,No,Yes,70,Yes,DSL,Month-to-month,Mailed check,Yes,65.12,4590.66,Yes
CUST-10770,Male,0,Yes,Yes,0,Yes,DSL,Month-to-month,Bank transfer (automatic),No,39.14,10.06,Yes
CUST-14877,Male,0,No,No,18,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,59.84,1089.95,Yes
CUST-10766,Male,0,No,Yes,17,Yes,Fiber optic,Month-to-month,Mailed check,Yes,76.18,1336.23,No
CUST-12297,Male,0,No,Yes,62,No,No,Month-to-month,Credit card (automatic),Yes,30.82,1916.55,Yes
CUST-13411,Male,1,No,No,8,No,No,One year,Mailed check,No,36.1,297.51,Yes
CUST-14169,Female,0,Yes,No,68,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,60.98,4125.62,No
CUST-13811,Male,0,No,No,28,Yes,Fiber optic,Two year,Credit card (automatic),Yes,90.87,2544.91,No
CUST-13549,Female,1,Yes,No,44,Yes,Fiber optic,Month-to-month,Credit card (automatic),No,70.79,3104.0,Yes
CUST-14654,Female,0,No,No,48,Yes,Fiber optic,One year,Credit card (automatic),No,109.89,5233.9,No
CUST-12481,Male,0,No,No,29,Yes,Fiber optic,One year,Electronic check,Yes,101.11,2921.26,No
CUST-10909,Female,0,Yes,No,5,Yes,Fiber optic,One year,Bank transfer (automatic),Yes,79.27,401.82,Yes
CUST-12462,Male,0,No,No,51,Yes,DSL,Month-to-month,Mailed check,Yes,73.96,3776.02,Yes
CUST-10678,Female,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,Credit card (automatic),Yes,62.42,3643.19,Yes
CUST-14689,Female,0,Yes,Yes,13,Yes,DSL,One year,Electronic check,Yes,56.63,710.61,No
CUST-10800,Male,0,No,No,70,Yes,No,Two year,Electronic check,Yes,20.0,1411.92,No
CUST-14960,Female,0,Yes,Yes,13,Yes,DSL,Two year,Electronic check,Yes,57.32,770.63,No
CUST-14022,Female,0,Yes,No,46,Yes,Fiber optic,Month-to-month,Electronic check,No,85.95,3958.91,Yes
CUST-10680,Female,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,69.08,4204.94,No
CUST-10431,Female,0,No,No,69,Yes,No,Month-to-month,Mailed check,No,31.42,2167.46,No
CUST-11042,Male,0,No,Yes,11,Yes,No,Two year,Credit card (automatic),No,47.14,534.56,No
CUST-12376,Male,0,Yes,Yes,62,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,78.69,4913.66,No
CUST-11732,Male,0,No,Yes,41,No,Fiber optic,One year,Credit card (automatic),Yes,100.69,4101.8,No
CUST-10708,Female,0,Yes,Yes,40,Yes,No,Month-to-month,Electronic check,Yes,25.21,1016.75,No
CUST-12653,Male,0,Yes,Yes,51,Yes,DSL,Month-to-month,Mailed check,Yes,41.79,2132.17,Yes
CUST-14207,Female,0,No,No,26,Yes,No,Month-to-month,Mailed check,Yes,27.92,724.39,No
CUST-13705,Male,1,No,Yes,30,Yes,Fiber optic,Month-to-month,Mailed check,No,103.87,3121.42,No
CUST-13998,Female,0,Yes,Yes,68,Yes,DSL,Month-to-month,Electronic check,No,52.09,3567.28,Yes
CUST-11806,Female,0,Yes,Yes,35,Yes,Fiber optic,One year,Electronic check,Yes,96.55,3362.11,Yes
CUST-11868,Male,0,No,No,7,Yes,Fiber optic,One year,Electronic check,No,61.34,403.57,Yes
CUST-13439,Male,0,Yes,No,6,Yes,Fiber optic,Two year,Electronic check,Yes,83.75,519.64,No
CUST-13489,Female,0,No,No,64,No,Fiber optic,One year,Bank transfer (automatic),Yes,81.83,5271.1,No
CUST-10616,Male,0,No,No,48,Yes,Fiber optic,Month-to-month,Mailed check,No,100.97,4819.49,No
CUST-11661,Male,0,No,Yes,1,Yes,No,Month-to-month,Electronic check,Yes,29.8,0.0,Yes
